system:index,CLASS_2000,CLASS_2010,CLASS_2012,CLASS_2014,CLASS_2016,CLASS_2018,CLASS_2020,LAT,LON,PESO_AMOS,bacia,classification_2000,classification_2010,classification_2012,classification_2014,classification_2016,classification_2018,classification_2020,.geo
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000029fa_0,3,3,3,3,3,3,3,-40.14655669,-11.93258926,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.14647361529292,-11.932546497780635]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002a32_0,3,3,3,3,3,3,3,-40.07002022,-12.12258295,599589.944358633,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.06993715308594,-12.122540180371914]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000242c_0,4,4,4,4,4,4,4,-40.78202492,-11.71834107,336218.045360986,7742,3,3,3,3,3,3,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.78194184727907,-11.718298302518129]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000247e_0,4,4,4,4,4,4,4,-40.00237708,-11.81428114,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.00229401219174,-11.814238374862095]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000024c7_0,4,4,4,4,4,4,4,-40.24141878,-11.83718818,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.24133570929594,-11.837145414607141]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000024d5_0,4,15,15,15,15,15,15,-39.58088755,-11.44776851,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.58080448088286,-11.44772573894133]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000250d_0,4,4,4,4,4,4,4,-41.22184008,-11.45342789,336218.045360986,7742,3,3,3,3,3,3,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.22175701038399,-11.453385125231282]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002559_0,4,4,4,4,4,4,4,-41.16255127,-11.43375479,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.1624682016321,-11.433712020509065]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000255c_0,4,4,4,4,4,4,4,-41.02888196,-11.68842717,336218.045360986,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.028798887355116,-11.688384403556949]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002573_0,4,4,4,4,4,4,4,-40.9224316,-11.63533674,336218.045360986,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.92234852618695,-11.635293970265485]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002578_0,4,4,4,4,4,4,4,-40.22875254,-11.77439594,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.228669463789856,-11.774353176247187]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002658_0,4,4,4,4,4,4,4,-39.80968846,-12.67316038,599589.944358633,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.8096053837481,-12.673117618008769]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000268e_0,4,4,4,4,4,27,27,-39.74932167,-12.78149721,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.74923859665527,-12.781454441273583]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002722_0,4,4,4,4,15,15,15,-39.5986742,-12.76020714,599589.944358633,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.59859112350843,-12.76016436903995]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002798_0,4,4,4,4,4,4,4,-39.64044586,-12.48559215,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.64036278421998,-12.485549386684612]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002af6_0,4,4,4,4,4,4,4,-40.92027564,-11.67953385,336218.045360986,7742,3,3,3,3,3,3,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.92019256950506,-11.679491082244166]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000003a01_0,4,4,4,4,4,4,4,-40.53651535,-11.81805407,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.536432280129205,-11.818011299055396]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000003a41_0,4,4,4,4,4,4,4,-40.6682982,-11.63398926,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.66821513230954,-11.633946497339306]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000003979_0,22,22,22,22,22,22,22,-41.08601481,-11.4828028,336218.045360986,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.085931739425114,-11.48276003502199]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000203e_0,15,22,22,22,22,22,22,-40.15895344,-11.96816255,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.15887036621377,-11.968119783031767]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002193_0,15,15,15,15,15,15,15,-39.8622399,-12.27457789,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.86215682786909,-12.274535126444936]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000022c9_0,15,15,15,15,15,15,15,-39.02357275,-11.80215388,336218.045360986,7742,3,3,3,3,3,3,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.02348967861511,-11.802111118526481]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000022d3_0,15,15,15,15,15,15,15,-39.31247095,-11.89351255,336218.045360986,7742,3,3,3,3,3,3,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.312387873987944,-11.893469782921436]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000022df_0,15,15,15,15,15,15,15,-39.89296228,-11.95037591,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.89287921058598,-11.950333140406201]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002383_0,15,15,15,15,15,15,15,-40.02043322,-11.6024584,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.02035014940254,-11.60241563086671]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000238c_0,15,15,15,15,15,15,15,-40.39368322,-11.83826616,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.3936001499542,-11.838223392948086]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000239d_0,15,15,15,15,15,15,15,-39.90131661,-11.56877157,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.90123354272829,-11.568728807712228]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000023a0_0,15,15,15,15,15,15,15,-39.35639856,-11.75256688,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.35631549138139,-11.752524114843084]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000023a6_0,4,15,15,15,15,15,15,-39.45153015,-11.74582952,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.45144707996965,-11.745786750212186]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000023f1_0,4,15,15,15,15,15,15,-39.17098629,-11.62644342,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.17090321673912,-11.626400648952702]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000023f4_0,15,15,15,15,15,15,15,-39.19065939,-11.8762649,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.190576321461336,-11.87622212946634]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002455_0,15,15,15,15,15,15,15,-39.2849825,-11.82021002,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.28489942629389,-11.820167255737283]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002473_0,15,15,15,15,15,15,15,-39.92233719,-11.49654703,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.922254120376685,-11.496504258869018]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002489_0,15,15,15,15,15,15,15,-39.78058304,-11.63830118,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.78049996854263,-11.638258410703079]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000249d_0,15,15,15,15,15,15,15,-40.24626968,-11.70513583,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.24618661183019,-11.705093067841572]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000024b9_0,15,15,15,15,15,15,15,-40.71519026,-11.44399558,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.71510719014058,-11.443952814748027]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000024dd_0,15,15,15,15,15,15,4,-40.22309315,-11.52161002,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.22301007749991,-11.521567255295954]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000024e5_0,15,15,15,15,15,15,15,-39.13810795,-11.61135172,336218.045360986,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.13802487734034,-11.611308952179494]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000024e6_0,15,15,15,15,15,15,15,-40.41685976,-11.77358746,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.416776684284486,-11.77354469249148]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000250a_0,15,15,15,15,15,15,15,-40.94075723,-11.43564125,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.94067415798299,-11.435598482605716]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000251b_0,15,15,15,15,15,15,15,-41.20890434,-11.58521074,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.20882127029267,-11.585167977411617]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000025cf_0,15,15,15,15,15,15,15,-39.54720073,-12.26379811,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.54711765772838,-12.263755343035502]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000025dd_0,15,15,15,15,15,15,15,-40.13685488,-12.11261165,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.13677181022443,-12.112568880718188]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002674_0,15,15,15,15,15,15,15,-39.98270398,-12.27026598,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.98262090746952,-12.270223213081163]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002681_0,15,15,15,15,15,15,15,-39.70943647,-12.39962338,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.70935339804036,-12.399580613994374]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000270a_0,15,15,15,15,15,15,15,-39.62589315,-12.73137121,599589.944358633,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.62581007661725,-12.731328448419713]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000045a5_0,15,15,15,15,15,15,15,-40.35837943,-11.78706219,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.3582963592883,-11.787019421753273]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002388_0,10,10,10,10,10,10,10,-41.09598611,-11.50651832,336218.045360986,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.09590303907884,-11.506475558522746]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000004953_0,10,10,10,10,10,10,10,-41.08817077,-11.54397807,336218.045360986,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.088087696107,-11.54393530587053]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000023f7_0,4,27,15,15,15,15,15,-40.96366427,-11.71537663,336218.045360986,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.96358119772804,-11.715333862080534]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002513_0,4,4,4,4,4,4,15,-40.86341228,-11.66066923,336218.045360986,7742,3,3,3,3,3,3,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.8633292120203,-11.660626461277655]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000254d_0,4,4,4,4,4,4,4,-40.25893593,-11.94821995,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.25885285733627,-11.948177183724315]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000025aa_0,4,4,4,4,4,4,4,-39.96060542,-12.14953241,599589.944358633,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.96052235148018,-12.1494896388955]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000263d_0,4,4,4,4,4,4,4,-39.84175831,-12.45028836,599589.944358633,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.841675239391165,-12.450245596018716]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000265c_0,4,4,4,4,4,4,4,-40.39691716,-11.85551381,336218.045360986,7742,3,3,3,3,3,3,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.39683408497703,-11.85547104640318]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000026f8_0,4,4,4,4,4,4,4,-39.73961986,-12.69121652,599589.944358633,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.73953679158678,-12.691173755219571]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002704_0,4,4,15,15,15,15,15,-39.57900109,-12.5828797,599589.944358633,7742,4,4,4,4,4,4,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.578918018786204,-12.582836931954757]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000027b4_0,4,4,4,4,4,4,4,-39.70889748,-12.11665407,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.70881440886989,-12.116611299496725]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000029f3_0,4,4,4,4,4,4,4,-39.75875398,-11.34212663,336218.045360986,7742,3,3,3,3,3,3,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.75867090713852,-11.342083861528874]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000039df_0,4,4,4,4,4,4,4,-41.04047023,-11.56553764,336218.045360986,7742,3,3,3,3,3,3,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-41.04038715452025,-11.5654948726894]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000001fac_0,15,15,15,15,15,15,15,-39.96707329,-11.76199919,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.96699022152584,-11.761956425326337]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000001fc3_0,15,15,15,15,15,15,15,-39.61457438,-12.14953241,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.61449130403734,-12.1494896388955]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002047_0,15,15,15,15,15,15,15,-39.41568737,-11.8113167,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.415604300133275,-11.8112739344245]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000206b_0,15,15,15,15,15,15,15,-39.56956878,-12.08862663,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.56948570830295,-12.088583862632197]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000207a_0,15,15,15,15,15,15,15,-39.49680524,-12.42441688,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.49672217028927,-12.424374115836073]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000020a6_0,15,15,15,15,15,15,15,-39.72937907,-11.70540533,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.72929599734781,-11.705362562426808]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002216_0,15,15,15,15,15,15,15,-40.01423485,-11.89189558,336218.045360986,7742,3,3,3,3,3,3,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.01415177394212,-11.89185281541002]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000225f_0,15,15,15,15,15,15,15,-40.32657907,-11.6668676,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.32649599823047,-11.66682483673808]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002273_0,15,15,15,15,15,15,15,-40.1457482,-12.00211887,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.145665131537214,-12.002076100771486]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000022b9_0,15,15,15,15,15,15,15,-39.57118575,-12.42414739,599589.944358633,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.571102675814366,-12.424104621250837]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000022e8_0,15,15,15,15,15,15,15,-39.63936788,-11.78409775,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.639284805879036,-11.784054981315679]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000022f8_0,15,15,15,15,15,15,15,-40.58475488,-11.72238349,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.58467181088643,-11.722340721296668]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000230e_0,4,15,15,15,15,15,15,-39.31408791,-11.54047464,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.31400484149936,-11.540431876262463]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002361_0,15,15,15,15,15,15,15,-39.2650399,-11.9355537,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.264956826986435,-11.93551093821823]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002378_0,15,15,15,15,15,15,15,-39.52806661,-11.3537149,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.52798354217663,-11.353672128694015]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_0000000000000000238b_0,15,15,15,15,15,15,15,-39.37418521,-11.53966616,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.374102134006954,-11.539623392506757]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002393_0,4,15,15,15,15,15,15,-39.66928178,-11.48172482,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.66919870484022,-11.481682056681047]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000023bb_0,27,15,15,15,15,15,15,-39.99698719,-11.83988313,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.996904120487024,-11.839840360459501]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000023c6_0,15,15,15,15,15,15,15,-39.89835217,-11.46717212,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.8982691022907,-11.467129349078311]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000023e0_0,15,15,15,15,15,15,15,-39.40571607,-11.75472284,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-39.405633000479554,-11.75468007152497]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_000000000000000023fb_0,15,15,15,15,15,15,15,-40.205576,-11.95118439,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.205492929459574,-11.95114162416191]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002407_0,15,15,15,15,15,15,15,-40.02258918,-11.9657371,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.02250610608443,-11.965694331764645]}"
1_1_1_1_1_1_1_1_1_1_1_1_2_00000000000000002408_0,15,15,15,15,15,15,15,-40.06166589,-11.95846074,336218.045360986,7742,21,21,21,21,21,21,21,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-40.06158282094363,-11.958417977963277]}"
