,CLASS_2000,CLASS_2010,CLASS_2012,CLASS_2014,CLASS_2016,CLASS_2018,CLASS_2020,LAT,LON,PESO_AMOS,bacia,classification_2000,classification_2010,classification_2012,classification_2014,classification_2016,classification_2018,classification_2020,latitude,longitude,coord_lat,refIBGE_2000,refIBGE_2010,refIBGE_2012,refIBGE_2014,refIBGE_2016,refIBGE_2018,refIBGE_2020
1282,4.0,15.0,15.0,15.0,15.0,15.0,15.0,-44.70451861,-10.54496164,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.54491887840121,-44.70443553538696,-44.70443553538696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.02269731,-10.34364919,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.343606423230025,-44.022614234740246,-44.02261423474025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.23748449,-10.03723385,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.037191079816857,-44.237401419173224,-44.23740141917322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.10866608,-10.22049016,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.220447397777239,-44.10858300743048,-44.10858300743048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.4064576,-10.08574287,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.08570010515931,-44.4063745241161,-44.4063745241161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.0876455,-10.05744594,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.057403173709545,-44.08756242978209,-44.08756242978209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.10408467,-10.33367789,1062516.65157868,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-10.333635123576299,-44.10400159948147,-44.10400159948147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.44337835,-10.19354071,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.193497939253653,-44.44329528229342,-44.44329528229342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.29515633,-10.37329359,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.37325082760597,-44.295073260413695,-44.29507326041369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.41831536,-10.23989377,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.23985100791422,-44.41823228586648,-44.41823228586648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.00598864,-10.17791002,1062516.65157868,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-10.177867253309973,-44.005905570455624,-44.00590557045562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.76694695,-8.564715433,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-8.564672666088137,-43.76686387335142,-43.76686387335142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.69185236,-10.4474046,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.44736183854583,-44.691769289880874,-44.69176928988087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.12726121,-10.38946327,1062516.65157868,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-10.389420502720121,-44.12717813381175,-44.12717813381175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.55926103,-10.09840912,1062516.65157868,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-10.098366350665396,-44.55917795394483,-44.55917795394483,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1297,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.21538594,-10.56005334,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.560010575174418,-44.21530286318388,-44.21530286318388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.09114893,-10.35335099,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.353308228298516,-44.09106585939015,-44.09106585939015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.25931355,-10.52879197,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.528749203287058,-44.25923048057733,-44.25923048057733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.79021789,-10.78966273,1062516.65157868,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-10.789619961795367,-44.79013481349196,-44.79013481349196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,4.0,15.0,15.0,15.0,15.0,15.0,15.0,-44.1822381,-10.48782879,1062516.65157868,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-10.487786026331209,-44.18215502919987,-44.18215502919987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,4.0,4.0,4.0,4.0,15.0,15.0,15.0,-43.82920019,-8.354509656,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.354466889604169,-43.8291171225409,-43.8291171225409,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1303,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.71601247,-8.227847201,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.227804434543316,-43.71592939674184,-43.71592939674184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1304,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.00356319,-8.216258934,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-8.216216167378175,-44.003480119188495,-44.0034801191885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.97499676,-9.444345759,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.444302992297972,-43.974913693153496,-43.9749136931535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1306,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.01757691,-10.3878463,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.387803535208706,-44.01749383762076,-44.01749383762076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.80332871,-8.662272472,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-8.662229705943517,-43.803245642358256,-43.80324564235826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.03374658,-9.367270307,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.367227540920517,-44.03366351273491,-44.03366351273491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.63920651,-8.593281859,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-8.593239092123138,-43.63912343994962,-43.63912343994962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.8588446,-9.926202077,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.926159310699683,-43.858761526916844,-43.85876152691684,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1311,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.88821951,-9.250309657,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.250266890928156,-43.888136436707555,-43.88813643670755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1312,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.77988269,-8.405983122,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.405940355384217,-43.77979961344274,-43.77979961344274,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1313,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.83674604,-9.979023016,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.978980249405911,-43.836662970927506,-43.83666297092751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1314,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.75535868,-8.641790884,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-8.64174811746559,-43.755275606186274,-43.75527560618627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.05961806,-9.873920128,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.873877361163927,-44.059534992917555,-44.05953499291756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.64809983,-9.16056796,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.160525194044615,-43.648016761262404,-43.6480167612624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.72867871,-9.910032402,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.909989635585532,-43.728595642247925,-43.72859564224792,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1318,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.90034676,-8.210330053,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.210287286502986,-43.900263693043165,-43.90026369304316,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1319,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.97391879,-9.751030597,659813.985346437,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-9.750987830296376,-43.97383571481255,-43.97383571481255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.57398882,-9.145745758,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.145702991856643,-43.573905750322545,-43.57390575032255,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1321,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.75724514,-9.252196119,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.252153353024806,-43.75716206828292,-43.75716206828292,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1322,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.86504297,-8.601366696,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.601323929680213,-43.864959902377265,-43.86495990237727,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1323,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.1127085,-9.958002438,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.957959671757514,-44.11262542620902,-44.11262542620902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.91732492,-9.272408213,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.272365446917496,-43.917241851913026,-43.91724185191303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.86692944,-8.543694855,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.54365208843974,-43.86684636447392,-43.86684636447392,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1326,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.73218214,-9.182397022,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.18235425544872,-43.73209907185599,-43.73209907185599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.81141355,-9.724350633,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.724307866358027,-43.811330479915334,-43.81133047991533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.64863882,-8.3970898,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-8.397047034071434,-43.64855575043288,-43.64855575043288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.77503178,-8.298185288,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.298142521289874,-43.77494871090849,-43.77494871090849,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1330,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.60902312,-8.176912724,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.17686995793374,-43.608940046403205,-43.60894004640321,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1331,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.80979658,-9.098314711,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.098271944855133,-43.80971351240392,-43.80971351240392,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1332,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.69391391,-9.269174278,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.269131511894665,-43.6938308407525,-43.6938308407525,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1333,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.69121897,-8.442364891,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.442322124391058,-43.69113589490014,-43.69113589490014,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1334,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.8936094,-9.218239802,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.218197035285089,-43.89352632841227,-43.89352632841227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.64378792,-8.465541425,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.46549865872134,-43.64370484789863,-43.64370484789863,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1336,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.75994009,-8.259647562,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.259604795601147,-43.759857014135285,-43.75985701413529,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1337,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.02754821,-9.845892691,659813.985346437,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-9.845849924299399,-44.02746513727449,-44.02746513727449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.45415814,-9.834034929,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.83399216254902,-44.45407506570285,-44.45407506570285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.97984767,-9.998157131,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.998114364957658,-43.97976459568774,-43.97976459568774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.68852402,-8.861428971,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-8.861386204432815,-43.68844094904778,-43.68844094904778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.386515,-9.829453521,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.82941075460001,-44.38643192480865,-44.38643192480865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.35740958,-9.970938178,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.970895411848836,-44.357326509603176,-44.35732650960318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.64944731,-7.911730052,521380.65906195,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-7.911687286061657,-43.64936423418858,-43.64936423418858,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1344,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.565365,-7.788571027,521380.65906195,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-7.78852826060887,-43.565281923594995,-43.56528192359499,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1345,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.71250904,-7.95565767,521380.65906195,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-7.955614903455101,-43.712425967133775,-43.71242596713378,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1346,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.75320272,-8.370679331,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.37063656471832,-43.753119649504384,-43.75311964950438,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1347,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.46753846,-7.721197381,521380.65906195,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-7.7211546142999055,-43.46745538915438,-43.46745538915438,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1348,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.71547348,-8.314624457,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.314581690989261,-43.71539040757137,-43.71539040757137,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1349,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.60794514,-8.289291966,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-8.28924919997709,-43.60786206806226,-43.60786206806226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.81356951,-8.788126444,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-8.788083677248661,-43.813486436597216,-43.81348643659722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.56213106,-7.444426442,521380.65906195,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-7.4443836752626815,-43.56204798857217,-43.56204798857217,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1352,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.74673485,-8.367984385,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.367941618865961,-43.74665177945873,-43.74665177945873,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1353,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.73379911,-8.111695035,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.111652268306662,-43.73371603936741,-43.73371603936741,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1354,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.59959081,-8.346694313,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-8.346651546632328,-43.59950773591995,-43.59950773591995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-43.89926879,-10.19623565,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.196192885106012,-43.89918571470222,-43.89918571470222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-44.16579893,-10.03103547,1062516.65157868,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-10.030992704356432,-44.16571585950049,-44.16571585950049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-44.74116987,-10.32774901,1062516.65157868,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-10.32770624270111,-44.74108679897904,-44.74108679897904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-44.57866464,-9.941293774,659813.985346437,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-9.941251007472891,-44.578581564081816,-44.57858156408182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-43.86773792,-10.26549576,1062516.65157868,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-10.265452993511627,-43.86765484822963,-43.86765484822963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-43.8936094,-9.835112907,659813.985346437,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-9.835070140889965,-43.89352632841227,-43.89352632841227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-43.89091445,-9.970668684,659813.985346437,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-9.9706259172636,-43.89083138255991,-43.89083138255991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,33.0,33.0,33.0,33.0,33.0,33.0,33.0,-44.67083178,-10.26630424,1062516.65157868,746.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,-10.266261477267335,-44.67074871223248,-44.67074871223248,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1363,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-43.60578918,-9.139816877,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.139774110981454,-43.60570611138037,-43.60570611138037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-43.49772185,-7.678078247,521380.65906195,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-7.678035480662169,-43.4976387827008,-43.4976387827008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-43.83566806,-10.12320262,1062516.65157868,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-10.123159852507095,-43.83558499258656,-43.83558499258656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,15.0,4.0,4.0,4.0,4.0,4.0,4.0,-44.69400832,-10.43581634,1062516.65157868,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-10.435773571380688,-44.69392524656276,-44.69392524656276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.70011229,-7.899872291,521380.65906195,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-7.899829524311278,-43.700029216212926,-43.70002921621293,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1368,22.0,22.0,22.0,22.0,22.0,22.0,22.0,-43.64917781,-7.983685107,521380.65906195,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-7.98364234031963,-43.64909473960335,-43.64909473960335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1369,4.0,15.0,15.0,15.0,15.0,15.0,15.0,-44.20757059,-10.32909648,1062516.65157868,746.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-10.329053715627289,-44.20748752021204,-44.20748752021204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-43.55970561,-7.376783301,521380.65906195,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-7.376740534368481,-43.559622537305046,-43.55962253730505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.78311662,-8.315163447,659813.985346437,746.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-8.315120680159733,-43.78303354846557,-43.78303354846557,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1372,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-43.66265254,-9.164610379,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.164567612823154,-43.662569468865144,-43.66256946886514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1373,15.0,15.0,15.0,15.0,15.0,15.0,15.0,-44.28545453,-9.889550813,659813.985346437,746.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-9.889508047107608,-44.28537145534521,-44.28537145534521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-41.0218751,-3.3653564,642926.727352927,751.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.3653136331327578,-41.02179202813898,-41.02179202813898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-40.71168683,-3.584724992,642926.727352927,751.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-3.584682225514745,-40.71160376053251,-40.71160376053251,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1376,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.0965251,-3.141406399,642926.727352927,751.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,-3.141363632801761,-41.096442028249314,-41.09644202824931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.39835904,-3.364817411,642926.727352927,751.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-3.364774643962286,-41.39827596371347,-41.39827596371347,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1378,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.23908774,-3.267529865,642926.727352927,751.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-3.2674870986921416,-41.23900466383908,-41.23900466383908,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1379,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.1962381,-3.023637266,642926.727352927,751.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-3.023594499053692,-41.196155024786584,-41.19615502478658,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1380,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-41.06391626,-3.510074992,642926.727352927,751.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-3.5100322254044127,-41.063833183435776,-41.06383318343578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
